state,district,N,P,K,temperature,humidity,ph,rainfall,label,yield_t_ha,year,season
Assam,Barpeta,27.968823020366298,73.91220113924453,13.020701570672674,20.67722913513524,25.07229024849509,5.669577611667041,129.3391328792002,kidneybeans,0.604814815,2010,Rabi       
Assam,Dhubri,79.47924410803715,47.103294544016585,38.38052327628235,21.922443998976302,76.87947515858055,6.171686153646826,198.49602013478912,rice,1.272592593,2010,Autumn     
Assam,Cachar,85.47647915794064,56.23160907428584,42.961446516553536,23.805820931818765,80.89865450615872,6.5258800452332695,234.30038705300046,rice,2.342222222,2010,Summer     
Assam,Dhubri,81.60362673188853,36.35207051217418,41.953295302742966,26.306008944608656,81.1613881704505,6.542542389099122,247.6903542851791,rice,1.958888889,2010,Winter     
Assam,Cachar,42.30376609576892,68.4470161064166,17.312205100187573,29.675031700965512,72.21085075171737,7.0639953630985355,120.92899787375568,blackgram,0.577037037,2010,Rabi       
Andhra Pradesh,Chittoor,23.57883640116102,77.32303166938104,21.24461865877553,25.672151899009243,46.86731112880181,5.916911085413328,173.6227165520521,pigeonpeas,0.466363636,2010,Kharif     
Andhra Pradesh,East Godavari,22.968542800086574,65.96367932280921,20.82572664868784,24.564473888706686,54.32884720008806,5.727739313470172,152.1098914807897,pigeonpeas,0.483333333,2010,Rabi       
Andhra Pradesh,Anantapur,103.44361379933773,80.88253288332683,48.92879522225907,25.832468931970695,77.50462922844457,6.157378718509392,115.04216492703894,banana,31.56263158,2010,Whole Year 
Andhra Pradesh,Kurnool,28.625762650662157,18.407558457951694,29.5358264067271,26.58961964875804,92.38985201779622,5.800140667561457,137.73273859830147,coconut,11116.99833,2010,Whole Year 
Andhra Pradesh,East Godavari,118.75260584850734,43.44602090557522,30.737137173784802,25.62895616703452,82.2507447828657,6.70165318877826,59.40359940118075,cotton,1.980454545,2010,Kharif     
Andhra Pradesh,East Godavari,43.63501878794256,66.22964033973633,83.96655451965651,16.631148216276756,24.701172951558785,7.288840878296271,93.07809068271261,chickpea,1.36,2010,Rabi       
Andhra Pradesh,Guntur,77.31132152856387,46.75092452904298,32.193254587560716,25.49670768165927,64.0333638003606,6.410946801500457,87.99033559612636,maize,3.821818182,2010,Kharif     
Andhra Pradesh,East Godavari,84.96058607724737,45.30289632786813,17.30518433539749,19.714899488517617,52.278410137394005,6.013432629468196,90.54181139494786,maize,7.073636364,2010,Rabi       
Andhra Pradesh,Chittoor,17.60803848970365,53.4242827510028,19.445167015559264,33.18874692041368,77.67905753130557,6.933894344171839,49.08589397644722,mungbean,0.355,2010,Kharif     
Andhra Pradesh,Krishna,29.994702164554077,49.585390161482174,13.209371173616764,31.976811848808943,86.98978232382228,6.3954393134929575,48.30178295126971,mungbean,0.463,2010,Rabi       
Andhra Pradesh,Chittoor,79.68921024677829,48.83314116051651,35.82216598955213,23.971664709275984,74.89884140499116,6.376121747021142,238.2397265635759,rice,2.666818182,2010,Kharif     
Andhra Pradesh,East Godavari,72.73612448940976,51.62285503445058,49.379565743312504,20.393945140960817,77.94500740691794,6.142855696719472,215.0604099087039,rice,3.325909091,2010,Rabi       
Andhra Pradesh,Krishna,40.66052207455395,66.14822083398266,16.629828550791217,29.862491554935158,65.18013534189129,6.611971756643354,63.30561173630136,blackgram,0.472857143,2010,Kharif     
Andhra Pradesh,Kurnool,36.6147417126256,63.5989809082355,28.836406500722294,29.19965776292699,52.8715893599677,7.207241990435051,43.002058554623176,blackgram,0.573809524,2010,Rabi       
Karnataka,Bengaluru,24.93321774494362,64.71687847692722,14.073188696600546,25.19318777979815,46.16300413807273,5.758612658063778,137.0656346787352,pigeonpeas,0.65037037,2010,Kharif     
Karnataka,Mysuru,96.96688010348805,82.01891520552304,44.782654829633614,27.958817560194884,74.53407979179865,5.7044733936739025,128.54508058419066,banana,23.71172414,2010,Whole Year 
Karnataka,Bengaluru,19.749082833926103,11.633941458135489,28.883843894882894,25.762605912588715,87.34837321659626,5.873239354593045,172.07159959404873,coconut,9678.503667,2010,Whole Year 
Karnataka,Belagavi,108.32229634527235,43.738694917066624,19.241250391604108,22.55914620110084,75.83255205770969,7.001040541165863,92.31483262491616,cotton,2.260909091,2010,Kharif     
Karnataka,Bengaluru,115.50846840375462,43.65941679064283,24.175436462250644,23.58160062605529,74.49742962845284,6.839045562382166,82.703934201551,cotton,1.758,2010,Rabi       
Karnataka,Belagavi,27.970603366855222,78.41278114914508,82.17385208593133,17.72302909448859,19.207840513661516,7.29722040062632,72.36114392263451,chickpea,0.645,2010,Rabi       
Karnataka,Mysuru,69.84048588257139,34.570925300330416,17.70842371327986,26.545517144420057,71.07488338011441,6.16549840833539,64.59561353083153,maize,3.354285714,2010,Kharif     
Karnataka,Ballari,81.56207328072149,47.54190139297183,19.12342096740947,21.3177746442009,63.27011518864468,6.128729296114008,76.76587461481283,maize,2.8475,2010,Rabi       
Karnataka,Chamarajanagar,81.68900079325417,57.06846896407385,18.194685401076498,23.27096593298895,62.11162055146581,6.126122267451384,88.43055658261048,maize,3.294137931,2010,Summer     
Karnataka,Mysuru,23.11728780892482,47.88922232066227,15.296731323371352,28.816819719720723,83.42894953721051,6.599017467110853,60.00666978538519,mungbean,0.284166667,2010,Kharif     
Karnataka,Belagavi,16.155119284353933,51.04708736710546,15.430185316991892,29.231275185817744,79.9590390033077,6.573328365155385,50.85033819404572,mungbean,0.262,2010,Rabi       
Karnataka,Belagavi,20.5114432192901,68.03913157549884,25.189419457167048,20.973261492321864,15.161647251401607,5.54595166633184,118.90938390101422,kidneybeans,8.276842105,2010,Kharif     
Karnataka,Bidar,20.731987304547157,64.2033330939176,10.909175360364301,21.877807658312246,13.377584465033312,5.673468122326435,75.51637549090589,kidneybeans,7.131764706,2010,Rabi       
Karnataka,Chamarajanagar,14.958176554037287,56.33042032745544,28.136793487225276,20.647976836337286,14.95775193790913,5.621425015404397,123.25302869377003,kidneybeans,8.156875,2010,Summer     
Karnataka,Bidar,87.40699150883576,48.60727843518151,38.15502887198884,24.139123800272642,90.43277657446315,6.211131196036862,213.6159867799609,rice,2.654,2010,Kharif     
Karnataka,Bengaluru,84.27681145287836,43.70196697698804,36.00745696803919,23.80628634743628,78.82071636208272,6.5786738532113915,255.85120593716042,rice,2.668333333,2010,Rabi       
Karnataka,Chamarajanagar,78.78517913085167,43.57832296917348,43.56879645348634,23.41249650582005,67.56467918008119,6.671998116523343,246.22923046225685,rice,2.935714286,2010,Summer     
Karnataka,Belagavi,40.15442919497266,64.97506372010444,26.666082920735583,28.149743915578647,62.18314089629497,7.13393107455932,30.48035994030068,blackgram,0.362916667,2010,Kharif     
Karnataka,Chamarajanagar,41.061914039737765,76.19430703311747,24.828162208019783,29.8516029240596,57.1663529048959,7.1472462270661685,82.6234076668986,blackgram,0.464166667,2010,Rabi       
Kerala,Wayanad,90.02132565787855,94.03418771126987,52.559260246799454,27.859333056231065,80.6555472810858,5.84538038706608,124.52892719675822,banana,8.239285714,2010,Whole Year 
Kerala,Idukki,20.744113087397015,18.016039687642003,36.02431744860918,28.214221285445593,94.60250352991498,6.189968397548199,200.8442150109181,coconut,6501.544286,2010,Whole Year 
Kerala,Alappuzha,76.48007876001101,45.25616388044136,31.287512114280666,24.049901756480473,82.55224972736028,6.773107145155269,220.80914791187953,rice,2.236923077,2010,Autumn     
Kerala,Kannur,74.88189995052542,41.69386791274395,37.260847292559255,23.223422183602935,82.06919114517407,6.392712156334868,239.7693304354105,rice,2.48,2010,Summer     
Kerala,Alappuzha,78.48449853557022,49.922700807730344,35.31414969987578,23.575172404108205,80.40927001580125,6.321181616461496,250.07010125497416,rice,2.202142857,2010,Winter     
Meghalaya,West Garo Hills,29.718432634247613,76.64452800032572,26.413193656075876,26.63446925679842,40.78215247700007,5.86246993298097,164.18410116174158,pigeonpeas,0.79,2010,Kharif     
Meghalaya,West Garo Hills,103.43421430633505,80.77329806487423,48.13260990538056,28.00324628771313,79.98485222124287,6.009679389047678,112.81739563735937,banana,10.29285714,2010,Kharif     
Meghalaya,East Jaintia Hills,114.91410505108601,34.345019796233885,23.787032783910277,23.54670143937176,84.93809719947846,6.8126444006885425,71.86531825016755,cotton,0.823333333,2010,Kharif     
Meghalaya,West Garo Hills,42.95291390678079,71.14024835907763,82.5992847124432,19.23396862829494,25.928804842676023,7.43119579034647,99.81785234268295,chickpea,0.58,2010,Rabi       
Meghalaya,East Khasi Hills,85.39677718293001,51.78699855725024,35.6784653191816,26.959981913265104,78.44990756976998,6.920409089647979,194.6691968722903,jute,6.72,2010,Kharif     
Meghalaya,East Jaintia Hills,82.38316841456385,40.51077179807076,16.855208950118577,20.97048609091516,64.44419972028157,6.088026042135044,81.68142154106795,maize,1.561428571,2010,Kharif     
Meghalaya,East Khasi Hills,19.06815184960087,69.24242091831476,25.87908845407363,25.70244316442097,67.30692057394447,7.4363383675531205,30.00935812317877,lentil,0.7625,2010,Rabi       
Meghalaya,East Jaintia Hills,17.51531611147213,69.7961300806805,16.172586756577935,20.181505044870747,29.07156452686052,5.442822154450435,91.36171075813714,kidneybeans,1.274285714,2010,Rabi       
Meghalaya,West Garo Hills,83.38111656806795,47.21446348995531,40.49433805097739,27.731719409661512,79.84133848637727,6.255132776871821,263.4774679006442,rice,1.53,2010,Autumn     
Meghalaya,East Khasi Hills,81.85742692710875,43.62614540457323,35.957293568367774,23.256731553572983,85.7360781236517,6.472264528200474,255.1946812923685,rice,2.077142857,2010,Rabi       
Meghalaya,East Garo Hills,84.36596610013866,52.65968611781778,38.3002390654207,25.079661376802136,78.15872521127807,6.87484554581531,235.7803179395994,rice,1.828571429,2010,Winter     
Puducherry,Mumbai,103.40585900840985,79.99310127015659,49.81919028015014,27.407505209211955,82.00736753242751,5.871375041903875,100.64351624968005,banana,10.90333333,2011,Kharif     
Puducherry,Akola,27.227763576596676,9.504069186500338,26.67566744851254,24.633283155673013,99.69729268919187,5.763412863670883,140.32291058688645,coconut,9838.6475,2011,Whole Year 
Puducherry,Aurangabad,115.09382394219716,35.992627571651596,14.75776523008059,22.947579704161715,73.38917122106102,7.0225237914657495,78.71002103173817,cotton,1.0,2011,Summer     
Puducherry,Aurangabad,27.576970328171626,53.58424759999655,21.301366683887213,30.286716946156787,82.87425093290892,6.674238058826385,24.581297811816516,mungbean,1.0,2011,Kharif     
Puducherry,Aurangabad,21.977998023461996,50.36331988235559,15.64631295604412,27.660385814083455,90.27389002647502,6.857008079360886,51.58359043273516,mungbean,0.25,2011,Rabi       
Puducherry,Akola,31.366304363126325,47.71986773564585,15.816712221506638,24.08526210562077,88.58078069557398,6.709800830389916,72.1085458381288,mungbean,0.495,2011,Summer     
Puducherry,Ahmednagar,76.44406090955216,45.37862681574598,35.174734281490146,23.626526176650994,87.45255224047428,6.25403761371401,216.57208253455116,rice,3.046666667,2011,Kharif     
Puducherry,Amravati,88.56981901582625,44.93500792898436,39.48045976834341,21.50465961459798,86.51501977117034,6.895246116222847,240.95284880176067,rice,2.856666667,2011,Rabi       
Puducherry,Aurangabad,80.87955391731325,42.20131675779194,44.5885081719992,23.95296767569344,80.56730389931647,5.834592802323857,256.1367088341985,rice,2.49,2011,Summer     
Puducherry,Beed,36.76290998192776,65.31272177720058,26.77264318156133,33.07563384169604,76.11437633067347,7.497999379549954,72.29005908864502,blackgram,0.8,2011,Kharif     
Puducherry,Ahmednagar,37.6005708297284,56.86956392439913,15.610409570031106,31.51225430050581,65.80297554246698,7.320604010326786,57.40449194619487,blackgram,0.83,2011,Rabi       
Puducherry,Amravati,38.4182634590284,63.78968173265743,29.991553966656056,33.04665133637995,49.839880842979,6.984833771174557,68.09187928864228,blackgram,0.563333333,2011,Summer     
Assam,Dhubri,22.850829732009583,66.17531241824453,15.26647569646602,26.61873818301102,46.649901222813504,6.168658900756753,168.60253805805755,pigeonpeas,0.774074074,2011,Kharif     
Assam,Biswanath,102.8441774401775,85.0594002359521,55.46774261663934,27.090465638428935,78.01226629610335,5.709609340391148,109.87853759804884,banana,14.98222222,2011,Whole Year 
Assam,Dibrugarh,19.111499980307105,16.73036768313318,26.981517729922786,25.32101977868444,98.8205176429364,6.178184318591505,175.61923415279313,coconut,7299.402593,2011,Whole Year 
Assam,Barpeta,117.64822703869508,50.2146155693778,15.205383650649946,22.620871005119813,77.58754767780934,6.496146473170578,103.52090564353253,cotton,0.595652174,2011,Kharif     
Assam,Biswanath,50.801351793059325,74.53567552556716,76.19621921607806,17.019077087327638,22.355289402795687,7.107780985145925,90.35733465950847,chickpea,0.5328,2011,Rabi       
Assam,Barpeta,87.03771585050356,52.150850469120506,39.72776150175441,22.344929888076084,82.43036106833354,6.503105203040424,150.73474895700105,jute,9.125555556,2011,Kharif     
Assam,Cachar,79.94161834837017,50.79254923689278,22.68986085516805,25.120917160862682,60.091797139349694,6.09505839031424,97.3952409026399,maize,0.693333333,2011,Kharif     
Assam,Biswanath,18.960017390841003,68.41931339590393,22.75934018952411,20.325131812547156,64.10291800044287,6.930247794685731,64.67162929964532,lentil,0.526,2011,Rabi       
Assam,Dibrugarh,21.590156633591306,42.376059957932206,15.15007492326056,31.266052544909115,81.622307321623,6.558761667548368,23.657273161150236,mungbean,0.524074074,2011,Rabi       
Assam,Dhubri,23.81758986365208,71.23972025689659,15.101703562443657,22.607202534940463,22.529149963768347,5.342128395530443,60.544987624767565,kidneybeans,0.645925926,2011,Rabi       
Assam,Biswanath,74.77603717400797,55.978736911107646,35.286806533182265,24.688917561458,78.3653672027244,6.518161075880136,215.34246021843296,rice,1.268518519,2011,Autumn     
Assam,Bongaigaon,78.60311731288327,49.29053019825209,39.31322798807244,21.460317674311863,82.64499769144531,6.435261106725497,234.1311198403277,rice,2.489615385,2011,Summer     
Assam,Baksa,71.54707963061205,57.166295742130615,38.81922197904562,20.524981987613586,80.91129278394794,6.507256390319637,256.3768804949587,rice,1.797037037,2011,Winter     
Assam,Bongaigaon,42.0161156130264,59.84214145969458,14.489122689651023,28.87653231637287,64.35730931530088,7.168335211333195,50.065110499537425,blackgram,0.565555556,2011,Rabi       
Andhra Pradesh,Anantapur,23.965979698513706,61.9591830761023,21.63801847031622,28.992003138579847,58.316334983690496,5.985021936187034,160.55996914658934,pigeonpeas,0.435454545,2011,Kharif     
Andhra Pradesh,Krishna,18.31406768850313,72.00600753874131,31.60284404167659,27.747889500781348,46.259206951163975,5.77907840915778,91.60994111786377,pigeonpeas,0.455294118,2011,Rabi       
Andhra Pradesh,Kurnool,108.09993381645018,83.33145105076626,47.52642269082424,25.289799315510486,70.68595714301404,6.1863973072020615,108.2331148073016,banana,35.52157895,2011,Whole Year 
Andhra Pradesh,Chittoor,15.851171684988294,23.498910882859036,28.422440893982333,29.706301741612982,99.92340252977175,5.821422796569754,167.55183672629138,coconut,12604.71833,2011,Whole Year 
Andhra Pradesh,Anantapur,110.4481255989509,46.1626417963663,22.35830785162184,27.357724551563077,84.88325376281004,6.768941419912229,122.37001875208799,cotton,1.548181818,2011,Kharif     
Andhra Pradesh,Guntur,41.21225909279986,63.45012288735835,77.12591854131603,18.419648423870804,6.9657385547158714,7.612164502819638,42.21725151584691,chickpea,1.1105,2011,Rabi       
Andhra Pradesh,Kurnool,82.99549151306078,47.37203378897478,23.13482240859091,22.60787771739469,61.58775134065966,6.516323454045458,84.47695800691541,maize,3.427727273,2011,Kharif     
Andhra Pradesh,Kurnool,86.17963845728934,40.77658014538133,16.1972864661048,19.371506542941006,67.2713022309326,6.359938150956166,46.80256063051177,maize,6.432272727,2011,Rabi       
Andhra Pradesh,Krishna,18.6955786856553,41.63704663451483,29.030598037886506,27.69700130308193,88.12099084908535,6.546135357798039,37.40944623965099,mungbean,0.537727273,2011,Kharif     
Andhra Pradesh,Kurnool,26.383404167156478,52.14221998959005,21.593874862961474,29.54665469130199,85.47635572573641,6.530030453310848,14.380501590820785,mungbean,0.6295,2011,Rabi       
Andhra Pradesh,Krishna,79.69745765249647,51.94393707234805,36.76988525461644,24.399045291015558,82.36194843356643,6.691083714612255,282.19688839581653,rice,2.909090909,2011,Kharif     
Andhra Pradesh,Krishna,79.0268635002959,49.39502142403038,36.92654150265363,22.67399651208059,77.57988217348408,6.680003907655633,229.07015623278022,rice,3.031818182,2011,Rabi       
Andhra Pradesh,Chittoor,44.438299687433364,58.86461239519765,16.671001236459823,29.424852661947106,53.11918202142157,7.121235757945975,63.66356131699966,blackgram,0.598095238,2011,Kharif     
Andhra Pradesh,Krishna,43.2816143920671,65.67798212243555,26.103748331244365,29.078918205810897,75.3659621796177,7.602328614873971,67.02947668109393,blackgram,0.5575,2011,Rabi       
Karnataka,Bengaluru,12.848039215078753,61.60500055669975,13.946244961993582,27.18483279846323,43.218296696166426,5.885954894179228,126.81202795774831,pigeonpeas,0.52,2011,Kharif     
Karnataka,Bengaluru,107.61270174862949,87.89266626893883,46.710291647702476,28.223267910736254,81.2406510314224,5.762453305433776,125.73175507331551,banana,25.06172414,2011,Whole Year 
Karnataka,Bidar,28.880456770737258,14.011389332186994,27.78169721537287,23.474818001561758,94.05003182780332,5.921435906256422,188.49052871372683,coconut,9984.488333,2011,Whole Year 
Karnataka,Belagavi,114.64218649245235,40.81126144609225,19.48156016621531,23.840258865584158,84.32946201516772,6.913769611381075,98.75681037273561,cotton,2.251818182,2011,Kharif     
Karnataka,Belagavi,119.74901766718705,46.38898082560713,18.204451536766026,24.68890896645138,80.41796032121078,6.929955223129823,56.038805478574204,cotton,1.402857143,2011,Rabi       
Karnataka,Chamarajanagar,42.560150931413695,64.58922771582695,72.46386084304768,17.731877380617846,17.62764418916,7.586957267310342,102.76528156538103,chickpea,0.4464,2011,Rabi       
Karnataka,Belagavi,79.06336882911954,55.85871955101853,17.79088658202266,21.430537822270235,51.92065820665535,6.0539319398671285,105.16381324952616,maize,2.855357143,2011,Kharif     
Karnataka,Bengaluru,75.0084742307729,44.76594551232904,19.29224658407516,21.4884150285691,60.92555408398873,5.978887262577556,80.11912696318365,maize,3.0375,2011,Rabi       
Karnataka,Bagalkot,74.40188316030975,41.44385870387684,16.649510824601084,21.43110396312568,68.81541467969498,6.36565445900102,102.66740917387128,maize,3.159655172,2011,Summer     
Karnataka,Bengaluru,20.86222964504277,36.515432421212424,23.303877445238324,28.537542291000747,88.77331566835966,6.62256003858483,53.85703336878574,mungbean,0.259166667,2011,Kharif     
Karnataka,Bidar,26.853645096296823,47.12606748793293,24.467042143768236,28.783780251327567,80.74171042491395,7.2086581650633645,16.52361026008049,mungbean,0.337647059,2011,Rabi       
Karnataka,Mysuru,23.46800077297216,64.73034943071038,19.658066501353037,15.914056052632402,13.715213815894389,5.938054662165127,102.2636595038592,kidneybeans,8.606666667,2011,Kharif     
Karnataka,Chamarajanagar,18.89692833956947,60.39547696744137,21.20270793425365,21.42084542804458,22.23825326311465,5.644331295401953,96.28957678650706,kidneybeans,7.387647059,2011,Rabi       
Karnataka,Belagavi,24.608493553241722,73.48613230627893,9.244720013253646,19.535086916406083,7.071486485520925,5.991981333626842,107.62816330305789,kidneybeans,8.729333333,2011,Summer     
Karnataka,Chamarajanagar,65.64728689684962,50.916225737146206,37.764486139190836,27.55525856143707,76.5294502772112,6.571553081156602,256.60363934866615,rice,2.702666667,2011,Kharif     
Karnataka,Bengaluru,85.63382850186052,47.43891060531385,44.89410845878956,21.306035132702586,91.07362691467655,6.552210351632656,203.35428688338908,rice,2.378181818,2011,Rabi       
Karnataka,Chamarajanagar,71.1914311061095,54.401631220854334,37.75281708410361,21.95470319299134,89.49815818326884,6.401022135822302,227.30955543319124,rice,2.931428571,2011,Summer     
Karnataka,Bengaluru,38.20779529298434,70.78268016699306,15.553691618040194,29.567521721733478,67.55467238252574,7.218041799807693,51.44740252397321,blackgram,0.374782609,2011,Kharif     
Karnataka,Mysuru,34.421650526869286,63.35572049240784,30.628444630154654,30.79979057827207,66.65510716110629,6.713360049361468,52.30632507698587,blackgram,0.51125,2011,Rabi       
Kerala,Kottayam,93.75659262139547,76.81389918004618,59.14538595097902,23.475263650956997,70.60726865847799,6.24731106108441,88.16479942342865,banana,8.229285714,2011,Whole Year 
Kerala,Alappuzha,27.784133936892598,21.019907722269306,32.927874562410786,25.751692068067786,91.14093562285443,5.289349648256396,177.05005291360874,coconut,6884.550714,2011,Whole Year 
Kerala,Alappuzha,77.55149399344054,49.56183478233675,45.56455305740023,24.87197253164769,80.79697854907113,6.337046303334818,246.64462265074675,rice,2.301538462,2011,Autumn     
Kerala,Idukki,81.62251940865357,48.42873883985331,28.74032291020961,21.793084317634918,78.67575279139406,6.106328811501194,243.14761277179048,rice,2.7,2011,Summer     
Kerala,Ernakulam,79.65539710560408,43.34751098565546,35.932242796856464,26.429384963252456,80.52160486436068,6.325300693893696,239.8944777451831,rice,2.426428571,2011,Winter     
Meghalaya,West Garo Hills,23.115204136115608,70.76973783502878,17.940210634134242,26.833995028201855,54.557755206431466,5.7793514253075795,161.89245357001286,pigeonpeas,0.96,2011,Kharif     
Meghalaya,West Garo Hills,100.61410945530127,78.23250558433026,48.870099505665266,25.578051903016206,77.64900727474338,5.744534473456758,152.23350307030776,banana,10.37,2011,Kharif     
Meghalaya,West Garo Hills,111.35503887905715,45.73006672703161,17.110279895130187,25.20944641077904,78.13877835101617,6.357780047252152,83.11587140557775,cotton,0.903333333,2011,Kharif     
Meghalaya,West Garo Hills,45.071334097235706,75.0247207319349,67.16986854241827,22.08808152554889,20.558095857118758,7.378369768568212,100.48174531676548,chickpea,0.59,2011,Rabi       
Meghalaya,East Jaintia Hills,75.93121708419345,43.55582882094927,41.9201230935428,25.791168343987792,72.54248561328599,7.150065524575579,194.07646622742374,jute,6.87,2011,Kharif     
Meghalaya,East Garo Hills,69.97709050670124,40.57505371463569,22.508270641403033,24.910062708646517,60.89122655250576,6.174933689029999,120.32287092361233,maize,1.58,2011,Kharif     
Meghalaya,East Khasi Hills,16.629424195170436,63.09726404064945,27.419493957949907,27.862323083873928,61.11617173971578,7.11979776285516,56.89083150300144,lentil,0.7875,2011,Rabi       
Meghalaya,East Khasi Hills,28.253798953171554,72.51149413343812,16.108453676125183,18.271367325244846,21.883317462258734,6.050287553381378,89.03345392262132,kidneybeans,1.315714286,2011,Rabi       
Meghalaya,East Khasi Hills,84.14110871056747,48.85365568690104,35.51918421110049,25.566114878619175,80.54801120143168,6.045463337230841,242.27875201443754,rice,1.511428571,2011,Autumn     
Meghalaya,West Garo Hills,78.1467393279607,46.93561310655623,26.470077570177654,20.642391191892905,80.70611699216434,6.334015891844336,241.20388846235093,rice,2.07,2011,Rabi       
Meghalaya,East Khasi Hills,78.14371147840785,45.03453097344215,38.402165817045564,24.539137274072772,78.94855160338753,6.170193799802241,252.4847657697555,rice,1.91,2011,Winter     
Tamil Nadu,Dindigul,19.121824743913088,70.15679953776595,24.795558905310855,27.59912644487036,42.70748178362622,5.632919472194368,131.98963042351158,pigeonpeas,0.867037037,2011,Whole Year 
Tamil Nadu,Salem,110.61373991780421,77.76447574504888,46.9911606890364,29.862698711784123,83.40383720215289,6.324295520469326,129.95340187929236,banana,43.34580645,2011,Whole Year 
Tamil Nadu,Cuddalore,23.889677261157768,18.45832784321298,41.30722409271824,29.754395198269684,93.15525121128874,6.021298023474839,175.7913887868024,coconut,13248.16226,2011,Whole Year 
Tamil Nadu,Salem,119.92020823595534,42.583727155935215,18.27702582105238,25.128524596268807,82.93856915453686,7.070440215989035,97.18562819793463,cotton,3.036923077,2011,Kharif     
Tamil Nadu,Salem,122.92141727015921,41.75170307362473,20.29496142144278,24.58581369416564,74.28533760139426,6.903895674587243,86.59150628077265,cotton,2.83,2011,Rabi       
Tamil Nadu,Salem,41.283945795132574,64.60256282587494,73.10448459709204,19.8895841053439,13.534228634951788,7.094846094592891,82.51079282690004,chickpea,0.590625,2011,Whole Year 
Tamil Nadu,Coimbatore,77.10478927089649,44.98296276758019,41.4261017258764,25.08191756925309,78.53394906706617,6.86840070761374,179.4699257456754,jute,0.0,2011,Kharif     
Tamil Nadu,Salem,76.77825075457511,48.19585082033148,9.893401025736523,22.266812427984192,64.45291426261895,6.495704796688565,98.20682789062445,maize,5.832307692,2011,Kharif     
Tamil Nadu,Coimbatore,77.40199370292969,49.61727897555557,23.258489775065723,25.274360254704884,68.86409307636104,6.308664565633731,123.94008354442838,maize,6.611481481,2011,Rabi       
Tamil Nadu,Vellore,20.80388881745079,28.83817354285778,23.49214088117706,31.651554374656353,83.34742809503821,6.821781812721987,8.056053206320911,mungbean,0.600344828,2011,Whole Year 
Tamil Nadu,Coimbatore,83.5281477181849,43.54174721126618,46.66645712168255,23.406013815095587,86.00653275295439,6.178510644866644,246.98117257248109,rice,4.226451613,2011,Kharif     
Tamil Nadu,Vellore,40.2797294290365,65.5121501132198,14.140156406161555,30.44861248492149,66.99314563149848,7.275324356109845,68.76350710321495,blackgram,0.663333333,2011,Whole Year 
Andhra Pradesh,Chittoor,24.393200386077897,75.25531019304165,21.092810591487094,27.90507267544555,47.527370034285255,6.0633776443752705,145.9154324694079,pigeonpeas,0.5885,2012,Kharif     
Andhra Pradesh,Guntur,21.57641709945709,11.529986958089339,33.40908279693252,24.18649528842561,90.08777782361742,6.057479221044291,128.4210813414493,coconut,14794.63,2012,Whole Year 
Andhra Pradesh,Chittoor,118.16317595158046,47.053983090499564,21.77140819165155,23.31608673997599,83.62785058111659,6.553318846604622,92.00219674440035,cotton,2.440454545,2012,Kharif     
Andhra Pradesh,East Godavari,30.098996577339463,75.2651515486792,75.59350362432575,22.072255153996206,12.228752087131747,7.664082523895056,77.55956452287373,chickpea,1.322,2012,Rabi       
Andhra Pradesh,East Godavari,82.34163837351241,41.875157350263635,7.830090552219298,20.88965216013638,64.9858475459136,6.056224943671247,68.07841830947254,maize,4.040952381,2012,Kharif     
Andhra Pradesh,Anantapur,79.49244237948997,50.40987612932201,21.524801484422404,26.6182908348026,64.8225472320196,6.322747087777983,85.6165871173497,maize,6.119545455,2012,Rabi       
Andhra Pradesh,Krishna,25.98005054929826,43.2686408303274,19.107501608450406,30.870027354478765,84.4644988299136,6.914552194082184,42.547796281602395,mungbean,0.554736842,2012,Kharif     
Andhra Pradesh,East Godavari,6.508723109031552,44.756831288553826,17.0366470351928,29.328771036392418,83.55337592807344,6.939880604780199,13.555737562536834,mungbean,0.768666667,2012,Rabi       
Andhra Pradesh,Krishna,90.33187352390364,43.564445830233424,43.68972681857733,24.811018782452845,78.16243806409165,6.065459559784031,237.9448079771625,rice,2.969545455,2012,Kharif     
Andhra Pradesh,Kurnool,79.19205185922414,43.92071345792057,39.64540230922783,21.85491881782995,74.18813935204962,6.448914373354588,247.78258418800027,rice,3.243636364,2012,Rabi       
Andhra Pradesh,Krishna,45.560914083687585,81.07956073953247,12.644024736161,29.442882174450595,72.13744925290176,7.144155951656522,56.89948288958547,blackgram,0.830666667,2012,Kharif     
Andhra Pradesh,Guntur,34.82047036437235,71.69227936035833,9.58273855451889,32.85613789954352,62.65980826741376,7.421757267025303,73.11840783690248,blackgram,0.693333333,2012,Rabi       
Assam,Dibrugarh,23.79386952531285,73.23868930893104,14.645183674334172,26.512703547552935,47.42107260911265,5.8859195882721265,151.61980330470328,pigeonpeas,0.81962963,2012,Kharif     
Assam,Baksa,94.96292218413173,84.46996743418248,62.01506147383393,29.4990618195976,79.68698566143028,6.273516712448992,125.5368248515155,banana,15.99074074,2012,Whole Year 
Assam,Dhubri,18.861155196520976,8.89871605799021,34.20388386966386,24.655811793425883,100.32229349224374,6.084545646167031,173.61279793062653,coconut,6245.638519,2012,Whole Year 
Assam,Dhubri,127.34015676933393,48.21478985161654,20.50306170987506,21.592641070249982,89.5094453613882,6.897842254867757,96.4198799025046,cotton,0.489583333,2012,Kharif     
